Date,Open,High,Low,Close,Volume,Adj Close,Daily_Change,Delta_Change,Volatility
1987-07-08,39.25,39.25,36.500001,37.250001,85400000,1.102977,2.750,-5.10%,4351575
1987-07-07,40.499999,41.0,38.749999,39.25,50960000,1.162197,2.250,-3.68%,1875821
1987-07-06,40.750001,41.750001,40.499999,40.750001,21372400,1.206612,1.250,0.31%,65756
1987-07-02,40.000001,41.0,39.749999,40.624999,20389600,1.202911,1.250,1.56%,318581
1987-07-01,40.750001,40.750001,39.749999,40.000001,23707600,1.184405,1.000,-1.23%,292685
1987-06-30,40.499999,41.0,39.749999,40.499999,36120000,1.19921,1.250,-0.61%,221579
1987-06-29,40.499999,40.750001,40.000001,40.750001,25326000,1.206612,0.750,0.62%,156322
1987-06-26,40.750001,41.499999,40.000001,40.499999,31920000,1.19921,1.500,0.00%,0
1987-06-25,42.0,42.500001,40.499999,40.499999,30240000,1.19921,2.000,-3.57%,1079995
1987-06-24,41.499999,43.249999,40.499999,42.0,29680000,1.243625,2.750,1.82%,539646
1987-06-23,42.0,42.125,40.750001,41.25,20213200,1.221417,1.375,-1.79%,360956
1987-06-22,41.25,42.249999,40.875001,42.0,42280000,1.243625,1.375,2.44%,1031215
1987-06-19,41.499999,41.750001,40.375,41.0,31360000,1.214015,1.375,-1.20%,377829
1987-06-18,40.25,41.750001,39.5,41.499999,57400000,1.22882,2.250,2.47%,1417278
1987-06-17,41.499999,42.500001,40.000001,40.499999,74480000,1.19921,2.500,-2.41%,1794691
1987-06-16,41.499999,41.750001,37.999999,41.499999,85680000,1.22882,3.750,5.73%,4911610
1987-06-15,78.999999,79.499997,77.499998,78.500001,64960000,1.162197,2.000,-0.63%,411110
1987-06-12,78.999999,79.750003,78.75,78.999999,25440800,1.169599,1.000,0.00%,0
1987-06-11,78.500001,80.000002,78.000003,78.999999,31343200,1.169599,2.000,0.64%,199623
1987-06-10,78.75,80.250001,78.000003,78.500001,36556800,1.162197,2.250,0.00%,0
1987-06-09,77.499998,79.499997,77.499998,78.500001,31763200,1.162197,2.000,0.96%,306403
1987-06-08,77.749997,78.000003,76.750001,77.749997,50461600,1.151093,1.250,0.00%,0
1987-06-05,78.75,78.75,77.749997,77.749997,32732000,1.151093,1.000,-0.96%,312731
1987-06-04,78.000003,78.75,77.0,78.500001,38399200,1.162197,1.750,0.96%,370417
1987-06-03,77.249999,79.499997,77.249999,77.749997,42828800,1.151093,2.250,0.65%,277189
1987-06-02,77.499998,78.000003,77.0,77.249999,34372800,1.143691,1.000,-0.64%,221031
1987-06-01,79.499997,79.499997,77.499998,77.749997,20826400,1.151093,2.000,-1.58%,329526
1987-05-29,80.250001,80.5,78.999999,78.999999,23150400,1.169599,1.500,-1.25%,289398
1987-05-28,79.499997,80.250001,78.500001,80.000002,37805600,1.184405,1.750,0.63%,237786
1987-05-27,78.000003,80.250001,77.499998,79.499997,45175200,1.177002,2.750,1.92%,868770
1987-05-26,74.500003,78.000003,73.999998,78.000003,38063200,1.154794,4.000,5.23%,1989792
1987-05-22,75.000001,75.499999,73.749999,74.125001,24276000,1.097425,1.750,-0.50%,122196
1987-05-21,74.750002,75.749998,74.500003,74.500003,43450400,1.102977,1.250,0.00%,0
1987-05-20,73.000002,75.000001,72.499997,74.500003,72240000,1.102977,2.500,1.71%,1232810
1987-05-19,75.749998,75.749998,72.625,73.250001,59920000,1.08447,3.125,-3.30%,1977576
1987-05-18,78.250002,78.500001,75.499999,75.749998,60480000,1.121483,3.000,-3.19%,1932286
1987-05-15,79.249998,79.249998,78.000003,78.250002,36489600,1.158496,1.250,-1.26%,460434
1987-05-14,78.250002,79.499997,78.250002,79.249998,37122400,1.173301,1.250,0.96%,354679
1987-05-13,75.749998,78.624997,75.499999,78.500001,77840000,1.162197,3.125,3.97%,3092967
1987-05-12,75.999997,76.500002,75.000001,75.499999,64960000,1.117782,1.500,-1.95%,1265421
1987-05-11,77.0,79.499997,76.750001,77.0,49319200,1.139989,2.750,-2.38%,1175560
1987-05-08,80.5,80.999998,78.999999,78.999999,46183200,1.167825,2.000,-1.56%,719393
1987-05-07,79.750003,80.999998,79.750003,80.250001,45197600,1.186304,1.250,0.31%,141255
1987-05-06,80.5,82.25,79.249998,80.000002,71680000,1.182608,3.000,-0.31%,223323
1987-05-05,80.000002,80.749999,78.000003,80.250001,57680000,1.186304,2.750,0.63%,361664
1987-05-04,79.499997,80.250001,78.999999,79.750003,35526400,1.1789120000000002,1.250,-0.31%,111030
1987-05-01,79.499997,80.000002,78.75,80.000002,33180000,1.182608,1.250,0.95%,314007
1987-04-30,78.000003,80.000002,77.749997,79.249998,63280000,1.1715209999999998,2.250,1.93%,1220841
1987-04-29,77.249999,79.750003,77.0,77.749997,72800000,1.149347,2.750,0.97%,709094
1987-04-28,75.749998,77.875,75.499999,77.0,81200000,1.13826,2.375,2.67%,2165318
1987-04-27,74.249997,75.25,73.250001,75.000001,95760000,1.108695,2.000,0.33%,320297
1987-04-24,75.749998,76.500002,74.500003,74.750002,63840000,1.104999,2.000,-1.64%,1049986
1987-04-23,74.249997,77.249999,74.249997,75.999997,76160000,1.123477,3.000,2.36%,1794978
1987-04-22,76.624998,77.0,73.999998,74.249997,100800000,1.097608,3.000,-0.67%,674220
1987-04-21,70.249999,75.000001,69.500002,74.750002,108080000,1.104999,5.500,5.10%,5508480
1987-04-20,71.500001,72.750003,70.749997,71.124999,37290400,1.051412,2.000,-0.52%,195597
1987-04-16,71.250002,73.250001,71.000003,71.500001,86800000,1.056956,2.250,0.70%,611325
1987-04-15,69.500002,71.000003,68.749998,71.000003,87360000,1.049564,2.250,4.41%,3854047
1987-04-14,66.749999,69.750001,66.5,68.000001,101920000,1.005217,3.250,0.74%,755034
1987-04-13,70.0,70.249999,67.500003,67.500003,35554400,0.997825,2.750,-3.91%,1391804
1987-04-10,71.250002,71.500001,69.750001,70.249999,54460000,1.038477,1.750,-1.06%,575284
1987-04-09,68.749998,71.500001,67.750002,71.000003,59360000,1.049564,3.750,2.90%,1720568
1987-04-08,67.750002,70.249999,67.500003,68.999997,57680000,1.0199989999999999,2.750,1.84%,1064192
1987-04-07,69.750001,70.249999,67.750002,67.750002,64960000,1.0015209999999999,2.500,-3.21%,2088009
1987-04-06,71.500001,72.750003,69.250003,70.0,72240000,1.0347819999999999,3.500,-2.44%,1761914
1987-04-03,71.500001,71.875003,70.249999,71.75,134960000,1.060651,1.625,0.00%,0
1987-04-02,68.25,71.75,66.999998,71.75,194320000,1.060651,4.750,7.49%,14555813
1987-04-01,63.0,66.999998,62.374999,66.749999,54465600,0.9867379999999999,4.625,3.49%,1899913
1987-03-31,62.250003,64.75,62.250003,64.500001,68320000,0.953478,2.500,3.20%,2186300
1987-03-30,63.499998,64.250002,62.250003,62.500002,64960000,0.9239120000000001,2.000,-3.85%,2498495
1987-03-27,67.249997,67.500003,64.75,64.999999,33476800,0.9608690000000001,2.750,-3.35%,1120046
1987-03-26,66.749999,67.750002,66.5,67.249997,35756000,0.99413,1.250,0.75%,267860
1987-03-25,66.5,66.999998,65.249998,66.749999,68320000,0.9867379999999999,1.750,0.75%,515601
1987-03-24,67.750002,68.499999,66.250001,66.250001,67200000,0.979347,2.250,-1.85%,1244428
1987-03-23,68.000001,68.25,66.250001,67.500003,61600000,0.997825,2.000,-1.10%,676926
1987-03-20,68.25,69.750001,68.25,68.25,86800000,1.008912,1.500,-0.18%,158698
1987-03-19,65.750003,68.499999,65.499997,68.375003,51682400,1.01076,3.000,3.60%,1859801
1987-03-18,67.249997,67.500003,64.75,66.000002,75600000,0.975651,2.750,-1.49%,1128388
1987-03-17,65.499997,68.000001,64.999999,66.999998,61040000,0.990434,3.000,2.68%,1637117
1987-03-16,63.499998,65.249998,62.500002,65.249998,61600000,0.964564,2.750,2.76%,1697601
1987-03-13,65.249998,66.000002,63.499998,63.499998,49403200,0.9386950000000001,2.500,-2.68%,1324962
1987-03-12,66.000002,66.250001,63.625001,65.249998,75600000,0.964564,2.625,-1.51%,1141163
1987-03-11,67.249997,68.000001,66.250001,66.250001,54616800,0.979347,1.750,-0.75%,409098
1987-03-10,64.500001,66.875002,64.500001,66.749999,61040000,0.9867379999999999,2.375,3.29%,2007117
1987-03-09,66.5,66.749999,64.500001,64.624997,63840000,0.955325,2.250,-3.90%,2491938
1987-03-06,67.249997,68.375003,66.749999,67.249997,44094400,0.99413,1.625,-1.82%,804631
1987-03-05,67.500003,68.999997,67.249997,68.499999,84560000,1.012608,1.750,1.29%,1094141
1987-03-04,65.750003,68.25,65.375001,67.624999,112000000,0.9996729999999999,2.875,4.04%,4523039
1987-03-03,67.500003,68.124997,64.75,64.999999,109200000,0.9608690000000001,3.375,-3.70%,4044391
1987-03-02,70.249999,70.499998,66.999998,67.500003,99120000,0.997825,3.500,-3.57%,3540047
1987-02-27,69.125,71.000003,67.750002,70.0,101360000,1.0347819999999999,3.250,1.27%,1283060
1987-02-26,69.500002,71.374998,68.000001,69.125,124880000,1.021847,3.375,0.00%,0
1987-02-25,65.499997,69.500002,64.624997,69.125,113680000,1.021847,4.875,5.53%,6291461
1987-02-24,63.249999,66.000002,63.125003,65.499997,89040000,0.96826,2.875,3.76%,3349954
1987-02-23,60.874998,64.250002,59.625003,63.125003,87920000,0.9331520000000001,4.625,3.06%,2691490
1987-02-20,62.374999,62.500002,60.624999,61.25,47661600,0.905434,1.875,-1.80%,859657
1987-02-19,63.499998,63.499998,61.749998,62.374999,78400000,0.9220649999999999,1.750,-1.77%,1388941
1987-02-18,66.625003,67.375,63.375002,63.499998,117600000,0.9386950000000001,4.000,-4.33%,5093788
1987-02-17,62.125,66.5,61.875001,66.374997,102480000,0.981195,4.625,6.84%,7010698
1987-02-13,58.625,62.500002,57.999999,62.125,127680000,0.9183690000000001,4.500,5.97%,7622671
1987-02-12,57.000003,59.875002,57.000003,58.625,177520000,0.8666299999999999,2.875,3.76%,6676631
1987-02-11,53.000001,56.749997,52.749999,56.499998,85680000,0.835217,4.000,7.11%,6091023
1987-02-10,52.5,52.749999,51.625,52.749999,41697600,0.779782,1.125,0.24%,99053
1987-02-09,52.874999,53.375,52.250001,52.625,39250400,0.777934,1.125,-2.55%,999428
1987-02-06,54.000001,54.000001,52.874999,54.000001,73360000,0.7982600000000001,1.125,0.23%,170225
1987-02-05,55.0,55.125,53.125001,53.875001,85120000,0.796412,2.000,-2.05%,1741151
1987-02-04,55.499999,55.499999,54.375,55.0,54460000,0.8130430000000001,1.125,-0.90%,490610
1987-02-03,56.0,56.125003,54.750001,55.499999,44654400,0.820434,1.375,-0.67%,299722
1987-02-02,55.499999,56.0,54.25,55.875,61600000,0.8259780000000001,1.750,0.68%,416255
1987-01-30,54.000001,55.875,52.625,55.499999,102480000,0.820434,3.250,2.54%,2603409
1987-01-29,55.875,57.250002,53.375,54.125,139440000,0.800108,3.875,-2.26%,3147589
1987-01-28,53.000001,55.750001,52.125001,55.374999,103600000,0.8185859999999999,3.625,4.98%,5155408
1987-01-27,50.0,53.125001,49.875,52.749999,94640000,0.779782,3.250,6.03%,5706963
1987-01-26,50.0,50.500001,49.500001,49.75,87920000,0.735434,1.000,-1.00%,874908
1987-01-23,52.5,53.000001,50.249999,50.249999,114800000,0.742826,2.750,-4.29%,4919877
1987-01-22,48.875,52.625,48.499999,52.5,118160000,0.7760859999999999,4.125,7.14%,8439988
1987-01-21,50.875,51.124999,49.0,49.0,133280000,0.7243470000000001,2.125,-5.08%,6777064
1987-01-20,55.0,55.750001,51.5,51.625,193760000,0.763152,4.250,-2.82%,5470892
1987-01-19,48.750001,53.125001,47.875001,53.125001,90720000,0.785326,5.250,8.97%,8141551
1987-01-16,50.0,50.0,47.750001,48.750001,101920000,0.7206520000000001,2.250,-2.26%,2298889
1987-01-15,48.25,51.375001,48.0,49.875,136640000,0.737282,3.375,3.64%,4968619
1987-01-14,44.625,48.25,44.5,48.125,126000000,0.711413,3.750,7.84%,9882532
1987-01-13,45.125001,45.375,44.625,44.625,52931200,0.659673,0.750,-1.92%,1017925
1987-01-12,45.5,45.749999,44.75,45.5,58240000,0.672608,1.000,0.28%,160456
1987-01-09,44.75,45.749999,44.375001,45.375,59920000,0.67076,1.375,1.40%,836860
1987-01-08,44.75,45.125001,44.5,44.75,72800000,0.661521,0.625,0.00%,0
1987-01-07,43.875,44.874999,43.625,44.75,108640000,0.661521,1.250,2.29%,2483098
1987-01-06,43.124999,43.999999,42.625001,43.75,81200000,0.6467390000000001,1.375,1.74%,1416285
1987-01-05,41.25,43.249999,41.0,43.0,59920000,0.635652,2.250,5.20%,3115103
1987-01-02,40.375,41.125,40.125,40.875001,30217600,0.6042390000000001,1.000,0.93%,279819
1986-12-31,41.0,41.374999,40.375,40.499999,33140800,0.598695,1.000,-1.22%,404194
1986-12-30,40.499999,41.499999,40.375,41.0,37038400,0.606087,1.125,1.23%,457307
1986-12-29,41.0,41.125,40.25,40.499999,29411200,0.598695,0.875,-1.22%,358706
1986-12-26,41.875,41.875,41.0,41.0,22467200,0.606087,0.875,-2.09%,469436
1986-12-24,42.0,42.125,41.625001,41.875,23940000,0.619021,0.500,-0.59%,142090
1986-12-23,42.249999,42.374999,41.875,42.125,61040000,0.622717,0.500,0.00%,0
1986-12-22,42.0,42.500001,41.750001,42.125,41092800,0.622717,0.750,0.00%,0
1986-12-19,41.374999,42.500001,41.374999,42.125,49772800,0.622717,1.125,1.81%,902230
1986-12-18,41.125,41.875,40.750001,41.374999,43764000,0.61163,1.125,0.30%,132630
1986-12-17,42.374999,42.500001,40.875001,41.25,37777600,0.6097819999999999,1.625,-2.94%,1111091
1986-12-16,41.625001,42.500001,41.625001,42.500001,37984800,0.62826,0.875,1.80%,682365
1986-12-15,41.0,41.750001,40.375,41.750001,52264800,0.617173,1.375,1.21%,633487
1986-12-12,42.875,43.0,41.25,41.25,45029600,0.6097819999999999,1.750,-3.79%,1706680
1986-12-11,43.625,43.875,42.625001,42.875,56560000,0.633804,1.250,-1.44%,812632
1986-12-10,42.374999,43.75,42.0,43.500001,61040000,0.643043,1.750,2.65%,1620488
1986-12-09,42.374999,42.625001,41.125,42.374999,75600000,0.626413,1.500,-0.29%,222253
1986-12-08,43.625,43.875,42.374999,42.500001,86800000,0.62826,1.500,-2.86%,2480099
1986-12-05,42.625001,43.75,42.500001,43.75,65520000,0.6467390000000001,1.250,2.94%,1927138
1986-12-04,42.625001,42.75,42.0,42.500001,67200000,0.62826,0.750,-0.58%,393019
1986-12-03,41.625001,43.0,41.499999,42.75,84000000,0.6319560000000001,1.500,3.01%,2530085
1986-12-02,40.499999,41.750001,40.000001,41.499999,92400000,0.613478,1.750,3.43%,3166342
1986-12-01,40.000001,40.125,39.125001,40.125,86800000,0.593152,1.000,0.31%,271275
1986-11-28,40.499999,40.624999,39.624999,40.000001,55137600,0.591304,1.000,-1.23%,680683
1986-11-26,40.125,41.25,40.000001,40.499999,126560000,0.598695,1.250,0.62%,785948
1986-11-25,37.999999,40.375,37.999999,40.25,212240000,0.595,2.375,5.92%,12566894
1986-11-24,36.249999,38.125001,36.0,37.999999,94080000,0.561739,2.125,5.56%,5226627
1986-11-21,35.249999,36.249999,35.125,36.0,71680000,0.5321739999999999,1.125,2.13%,1525112
1986-11-20,34.875,35.374999,34.875,35.249999,73920000,0.521087,0.500,0.71%,528050
1986-11-19,35.125,35.249999,34.499999,35.0,75600000,0.5173909999999999,0.750,-1.06%,801345
1986-11-18,36.375001,36.75,35.125,35.374999,42515200,0.522934,1.625,-2.75%,1168834
1986-11-17,35.249999,36.999999,35.0,36.375001,35420000,0.537717,2.000,3.19%,1130395
1986-11-14,35.500001,35.500001,34.875,35.249999,33779200,0.521087,0.625,-0.70%,237839
1986-11-13,36.500001,36.500001,35.500001,35.500001,34378400,0.524782,1.000,-3.07%,1056027
1986-11-12,35.75,36.625,35.625001,36.625,32748800,0.541413,1.000,3.17%,1037850
1986-11-11,35.500001,35.75,35.249999,35.500001,12544000,0.524782,0.500,0.35%,44329
1986-11-10,35.875,35.875,35.125,35.374999,26471200,0.522934,0.750,-1.05%,277696
1986-11-07,36.0,36.124999,34.875,35.75,35789600,0.528478,1.250,-1.04%,371486
1986-11-06,36.625,36.875,35.75,36.124999,82880000,0.534021,1.125,-2.36%,1960034
1986-11-05,35.75,37.124999,35.500001,36.999999,156240000,0.546956,1.625,3.50%,5462862
1986-11-04,34.875,35.875,33.875001,35.75,61600000,0.528478,2.000,2.14%,1320005
1986-11-03,34.750001,35.125,34.625001,35.0,37956800,0.5173909999999999,0.500,1.08%,411123
1986-10-31,34.25,34.875,34.25,34.625001,30324000,0.511847,0.625,1.09%,331986
1986-10-30,33.499999,34.750001,33.375,34.25,73360000,0.506304,1.375,2.62%,1923330
1986-10-29,33.499999,33.499999,33.125,33.375,21358400,0.49336899999999995,0.375,0.00%,0
1986-10-28,34.0,34.125,33.000001,33.375,35560000,0.49336899999999995,1.125,-1.84%,653668
1986-10-27,33.499999,34.0,33.25,34.0,37800000,0.5026079999999999,0.750,3.03%,1145407
1986-10-24,33.125,33.25,32.749999,33.000001,18832800,0.48782600000000004,0.500,-0.38%,71073
1986-10-23,32.5,33.125,32.5,33.125,30783200,0.489674,0.625,1.92%,592041
1986-10-22,32.749999,32.875001,32.25,32.5,23620800,0.480434,0.625,-0.76%,180328
1986-10-21,33.000001,33.000001,32.624999,32.749999,28431200,0.48413,0.375,-0.38%,108113
1986-10-20,33.499999,33.624999,32.875001,32.875001,37245600,0.48597799999999997,0.750,-2.23%,830760
1986-10-17,33.750001,34.0,33.375,33.624999,37968000,0.497065,0.625,0.00%,0
1986-10-16,33.375,33.875001,33.25,33.624999,33941600,0.497065,0.625,0.75%,254268
1986-10-15,33.499999,33.499999,32.749999,33.375,51352000,0.49336899999999995,0.750,-1.84%,943958
1986-10-14,34.625001,35.249999,33.750001,34.0,49834400,0.5026079999999999,1.500,-1.81%,899526
1986-10-13,33.125,34.625001,33.000001,34.625001,24920000,0.511847,1.625,4.14%,1030523
1986-10-10,32.875001,33.375,32.375,33.25,14632800,0.491521,1.000,0.76%,110835
1986-10-09,32.749999,33.25,32.624999,33.000001,19488000,0.48782600000000004,0.625,0.76%,148777
1986-10-08,32.875001,33.000001,32.25,32.749999,27893600,0.48413,0.750,-0.76%,211335
1986-10-07,34.0,34.125,32.875001,33.000001,31998400,0.48782600000000004,1.250,-3.30%,1054865
1986-10-06,33.750001,34.25,33.624999,34.125,23626400,0.504456,0.625,1.11%,262492
1986-10-03,34.374999,34.750001,33.375,33.750001,34686400,0.498913,1.375,-1.10%,381136
1986-10-02,33.750001,34.374999,33.499999,34.125,23704800,0.504456,0.875,0.00%,0
1986-10-01,33.375,34.499999,33.375,34.125,34647200,0.504456,1.125,1.87%,646394
1986-09-30,32.875001,33.875001,32.624999,33.499999,45197600,0.495217,1.250,3.08%,1390734
1986-09-29,33.624999,33.875001,31.625,32.5,52236800,0.480434,2.250,-5.11%,2669080
1986-09-26,34.125,34.374999,33.875001,34.25,17505600,0.506304,0.500,-0.72%,126864
1986-09-25,35.125,35.249999,33.624999,34.499999,46950400,0.51,1.625,-1.78%,835404
1986-09-24,36.124999,36.375001,34.0,35.125,44217600,0.519239,2.375,-2.77%,1223967
1986-09-23,35.249999,36.249999,35.125,36.124999,84560000,0.534021,1.125,2.48%,2098879
1986-09-22,33.499999,35.374999,33.499999,35.249999,59920000,0.521087,1.875,4.83%,2895794
1986-09-19,33.750001,33.875001,33.25,33.624999,31903200,0.497065,0.625,-1.10%,351843
1986-09-18,34.25,34.499999,33.750001,34.0,24757600,0.5026079999999999,0.750,-0.73%,180729
1986-09-17,34.875,35.0,34.25,34.25,29215200,0.506304,0.750,-1.79%,523562
1986-09-16,33.125,35.125,32.5,34.875,61600000,0.5155430000000001,2.625,5.28%,3254267
1986-09-15,32.25,33.125,32.000001,33.125,55680800,0.489674,1.125,4.33%,2411485
1986-09-12,32.5,32.749999,31.749999,31.749999,57120000,0.469347,1.000,-2.68%,1531981
1986-09-11,34.625001,34.750001,32.5,32.624999,33588800,0.482282,2.250,-6.79%,2279261
1986-09-10,35.625001,35.875,34.750001,35.0,18916800,0.5173909999999999,1.125,-2.10%,396857
1986-09-09,34.625001,36.0,34.625001,35.75,37693600,0.528478,1.375,2.88%,1084738
1986-09-08,35.0,35.0,33.624999,34.750001,31550400,0.513695,1.375,-1.07%,336868
1986-09-05,35.625001,35.875,35.0,35.125,24623200,0.519239,0.875,-1.06%,260082
1986-09-04,35.0,35.500001,34.750001,35.500001,49700000,0.524782,0.750,2.16%,1072667
1986-09-03,34.750001,34.875,34.125,34.750001,29372000,0.513695,0.750,0.00%,0
1986-09-02,37.124999,37.124999,34.750001,34.750001,58240000,0.513695,2.375,-6.08%,3541638
1986-08-29,37.625,37.999999,36.875,36.999999,33807200,0.546956,1.125,-1.99%,671669
1986-08-28,36.999999,37.999999,36.875,37.75,54924800,0.5580430000000001,1.125,2.03%,1113345
1986-08-27,36.625,36.999999,36.249999,36.999999,36758400,0.546956,0.750,1.02%,376333
1986-08-26,36.375001,36.875,36.375001,36.625,32810400,0.541413,0.500,0.69%,225522
1986-08-25,36.500001,36.875,36.375001,36.375001,31600800,0.537717,0.500,0.34%,108978
1986-08-22,35.875,36.625,35.875,36.249999,28929600,0.5358689999999999,0.750,1.40%,404593
1986-08-21,36.124999,36.375001,35.75,35.75,48664000,0.528478,0.625,-1.38%,671200
1986-08-20,35.249999,36.500001,35.249999,36.249999,42828800,0.5358689999999999,1.250,2.47%,1059389
1986-08-19,35.125,35.500001,34.625001,35.374999,34445600,0.522934,0.875,0.00%,0
1986-08-18,35.75,35.875,35.0,35.374999,36836800,0.522934,0.875,-1.05%,386436
1986-08-15,36.124999,36.500001,35.625001,35.75,34294400,0.528478,0.875,-0.69%,238177
1986-08-14,36.0,36.999999,36.0,36.0,57680000,0.5321739999999999,1.000,0.00%,0
1986-08-13,34.25,36.249999,34.25,36.0,113680000,0.5321739999999999,2.000,5.11%,5808568
1986-08-12,33.375,34.374999,33.375,34.25,61040000,0.506304,1.000,2.24%,1366573
1986-08-11,31.874999,33.499999,31.749999,33.499999,45858400,0.495217,1.750,5.93%,2718839
1986-08-08,31.874999,32.375,31.625,31.625,27535200,0.4675,0.750,-0.39%,108358
1986-08-07,31.125001,32.624999,31.125001,31.749999,43349600,0.469347,1.500,2.01%,870462
1986-08-06,32.125001,32.125001,30.999999,31.125001,46300800,0.460108,1.125,-3.11%,1441309
1986-08-05,31.625,32.375,31.5,32.125001,29472800,0.474891,0.875,1.98%,584769
1986-08-04,31.375,31.5,30.625,31.5,32541600,0.46565200000000007,0.875,0.40%,129660
1986-08-01,31.125001,31.749999,31.125001,31.375,37520000,0.463804,0.625,0.40%,150094
1986-07-31,30.5,31.5,30.5,31.250001,70560000,0.46195600000000003,1.000,2.46%,1735090
1986-07-30,31.250001,31.5,29.999999,30.5,63840000,0.45086899999999996,1.500,-2.40%,1532167
1986-07-29,32.25,32.25,30.75,31.250001,148960000,0.46195600000000003,1.500,-3.48%,5176391
1986-07-28,33.875001,34.0,32.25,32.375,61600000,0.478587,1.750,-4.78%,2944031
1986-07-25,33.125,34.0,33.000001,34.0,54364800,0.5026079999999999,1.000,2.64%,1435964
1986-07-24,34.25,34.374999,33.000001,33.125,36142400,0.489674,1.375,-2.93%,1059075
1986-07-23,34.625001,34.625001,34.125,34.125,44872800,0.504456,0.500,-1.44%,647957
1986-07-22,33.499999,34.625001,33.25,34.625001,59920000,0.511847,1.375,3.36%,2012187
1986-07-21,33.000001,33.750001,32.749999,33.499999,57120000,0.495217,1.000,5.51%,3148404
1986-07-18,32.25,32.5,31.250001,31.749999,77280000,0.469347,1.250,-1.55%,1198252
1986-07-17,33.499999,33.750001,32.125001,32.25,62720000,0.476739,1.625,-3.73%,2340267
1986-07-16,35.500001,35.625001,32.749999,33.499999,134960000,0.495217,2.875,-3.94%,5320985
1986-07-15,35.0,35.0,34.25,34.875,74480000,0.5155430000000001,0.750,-3.79%,2825094
1986-07-14,37.124999,37.375001,36.249999,36.249999,59360000,0.5358689999999999,1.125,-2.36%,1399081
1986-07-11,35.374999,37.75,35.249999,37.124999,56000000,0.548804,2.500,4.95%,2770368
1986-07-10,34.750001,35.374999,34.625001,35.374999,52141600,0.522934,0.750,2.17%,1129427
1986-07-09,34.25,34.750001,34.0,34.625001,91280000,0.511847,0.750,1.09%,999330
1986-07-08,35.249999,35.249999,34.125,34.25,68420800,0.506304,1.125,-3.86%,2640793
1986-07-07,37.625,37.75,35.374999,35.625001,45455200,0.52663,2.375,-5.32%,2416208
1986-07-03,36.124999,37.75,35.625001,37.625,45292800,0.556195,2.125,4.15%,1880679
1986-07-02,35.374999,36.249999,35.374999,36.124999,36209600,0.534021,0.875,2.12%,767698
1986-07-01,35.875,36.124999,34.750001,35.374999,21929600,0.522934,1.375,-1.39%,305667
1986-06-30,35.875,36.249999,35.75,35.875,17690400,0.5303260000000001,0.500,0.00%,0
1986-06-27,36.249999,36.75,35.500001,35.875,12549600,0.5303260000000001,1.250,-1.03%,129812
1986-06-26,35.875,36.375001,35.500001,36.249999,29232000,0.5358689999999999,0.875,1.05%,305534
1986-06-25,35.0,36.0,35.0,35.875,32995200,0.5303260000000001,1.000,2.87%,946124
1986-06-24,34.750001,35.125,34.374999,34.875,35498400,0.5155430000000001,0.750,0.36%,127704
1986-06-23,36.0,36.249999,34.625001,34.750001,29080800,0.513695,1.625,-3.47%,1009790
1986-06-20,35.0,36.124999,35.0,36.0,40325600,0.5321739999999999,1.125,2.86%,1152191
1986-06-19,34.25,35.75,33.875001,35.0,86161600,0.5173909999999999,1.875,2.19%,1886759
1986-06-18,34.25,34.750001,32.5,34.25,107413600,0.506304,2.250,0.00%,0
1986-06-17,35.875,36.0,34.0,34.25,55512800,0.506304,2.000,-4.53%,2514544
1986-06-16,36.375001,36.875,35.625001,35.875,43400000,0.5303260000000001,1.250,-1.37%,596539
1986-06-13,36.0,36.375001,35.249999,36.375001,35750400,0.537717,1.125,1.04%,372367
1986-06-12,36.124999,36.375001,36.0,36.0,32272800,0.5321739999999999,0.375,-0.35%,111620
1986-06-11,36.0,36.249999,35.500001,36.124999,46715200,0.534021,0.750,0.35%,162133
1986-06-10,36.0,36.0,35.125,36.0,61723200,0.5321739999999999,0.875,0.00%,0
1986-06-09,37.75,37.874999,35.875,36.0,61756800,0.5321739999999999,2.000,-4.64%,2862837
1986-06-06,38.874999,38.874999,37.5,37.75,44340800,0.5580430000000001,1.375,-2.89%,1283142
1986-06-05,38.749999,39.125001,38.5,38.874999,36971200,0.574673,0.625,0.32%,119208
1986-06-04,37.874999,38.874999,37.75,38.749999,75163200,0.5728260000000001,1.125,2.31%,1736473
1986-06-03,37.124999,38.125001,37.124999,37.874999,81474400,0.559891,1.000,2.02%,1645954
1986-06-02,36.999999,37.375001,36.75,37.124999,49812000,0.548804,0.625,0.34%,168299
1986-05-30,36.999999,37.250001,36.500001,36.999999,31858400,0.546956,0.750,0.00%,0
1986-05-29,37.250001,37.250001,36.500001,36.999999,25356800,0.546956,0.750,-0.67%,170195
1986-05-28,36.875,37.5,36.75,37.250001,51783200,0.550652,0.750,1.02%,526659
1986-05-27,36.999999,36.999999,36.375001,36.875,21162400,0.545108,0.625,-0.34%,71501
1986-05-23,36.75,37.124999,36.375001,36.999999,34960800,0.546956,0.750,0.68%,237851
1986-05-22,36.999999,37.5,35.75,36.75,55126400,0.5432600000000001,1.750,-0.68%,372511
1986-05-21,35.374999,37.250001,35.0,36.999999,86682400,0.546956,2.250,4.59%,3981926
1986-05-20,35.625001,35.625001,34.25,35.374999,61448800,0.522934,1.375,-0.70%,431260
1986-05-19,36.0,36.500001,35.500001,35.625001,52376800,0.52663,1.000,-1.04%,545642
